omega_max_mhz,edge_ns,total_time_ns,num_tslots,max_iter,smoothness_weight,curvature_weight,fidelity,process_fidelity,no_jump_average_fidelity,active_population,loss_proxy,passed,success,num_iter,alpha,beta
20.0,0.0,180.0,100,360,0.0001,0.0001,0.9991413702384038,0.9991413702384038,0.9991413833407543,0.9991414357501566,0.0008585642498434298,True,False,360,-0.020336851757675318,0.9615248502346494
20.0,0.0,190.0,100,360,0.0001,0.0001,0.9991627260569325,0.9991627260569325,0.9991627423179491,0.9991628073620156,0.0008371926379844297,True,False,360,1.2403345907910436e-13,1.5676240107591644
20.0,10.0,60.0,100,360,0.0001,0.0001,0.8958409396157065,0.8958409396157065,0.8965953659961639,0.8996130715179929,0.10038692848200714,False,True,21,1.0902485762763678e-13,2.6582416826158246
20.0,10.0,75.0,100,360,0.0001,0.0001,0.9996495286079728,0.9996495286079728,0.9996495319803594,0.9996495454699059,0.0003504545300940798,True,True,14,-2.1744315682947262e-13,2.2087386970657628
20.0,10.0,90.0,100,360,0.0001,0.0001,0.9996080318555972,0.9996080318555972,0.9996080365472206,0.9996080553137145,0.0003919446862854503,True,True,77,0.0737368620256799,1.9288052774655822
20.0,10.0,105.0,100,360,0.0001,0.0001,0.999541868294167,0.999541868294167,0.9995418824734565,0.9995419391906145,0.00045806080938548543,True,True,325,5.290067641800074e-14,1.7895975050469062
20.0,10.0,120.0,100,360,0.0001,0.0001,0.999501081020179,0.999501081020179,0.9995010869431372,0.9995011106349704,0.00049888936502962,True,True,13,6.378724245733984e-13,1.1622519924779342
20.0,10.0,135.0,100,360,0.0001,0.0001,0.999479072539705,0.999479072539705,0.9994790790812601,0.9994791052474801,0.0005208947525199292,True,True,102,-0.008518710266850771,0.9331924989829724
20.0,10.0,150.0,100,360,0.0001,0.0001,0.9993767367810907,0.9993767367810907,0.9993767554314565,0.9993768300329204,0.0006231699670795621,True,True,130,-0.0018247995289672678,0.17968791668018996
20.0,10.0,160.0,100,360,0.0001,0.0001,0.9992230945383059,0.9992230945383059,0.9992231051127426,0.9992231474104893,0.0007768525895106571,True,True,92,0.0012308643888044302,-0.601508432980619
20.0,10.0,170.0,100,360,0.0001,0.0001,0.9991511054586839,0.9991511054586839,0.9991511175392469,0.9991511658614988,0.000848834138501231,True,True,328,-0.016654662704655716,-0.28684146773095476
20.0,10.0,180.0,100,360,0.0001,0.0001,0.999324423415589,0.999324423415589,0.9993244357048923,0.9993244848621055,0.0006755151378945445,True,False,360,3.248680703854314e-14,-1.2215260261604812
20.0,10.0,190.0,100,360,0.0001,0.0001,0.9991643667272289,0.9991643667272289,0.9991643797611591,0.9991644318968799,0.0008355681031201323,True,False,360,1.4417292005609293e-12,-1.455737594153416
20.0,20.0,60.0,100,360,0.0001,0.0001,0.7145810919043513,0.7145810919043513,0.7441852225380187,0.8626017450726882,0.13739825492731184,False,True,113,0.001230864387907053,-2.363801261395958
20.0,20.0,75.0,100,360,0.0001,0.0001,0.9358245551343829,0.9358245551343829,0.9361868712918495,0.9376361359217162,0.06236386407828376,False,True,17,-2.087347825367924e-14,2.5572652949962813
20.0,20.0,90.0,100,360,0.0001,0.0001,0.9996408224296727,0.9996408224296727,0.999640831261528,0.9996408665889498,0.00035913341105020535,True,False,360,6.094975046072215e-13,2.138058937580985
