Fig3a_Omega_x,Fig3a_Omega_y,Fig3a_phi_x,Fig3a_phi_y,Fig3b_|01>_x,Fig3b_|01>_y,Fig3b_|01>_z,Fig3b_|11>_x,Fig3b_|11>_y,Fig3b_|11>_z,Fig3d_|00>_y,Fig3d_|00>_yerr,Fig3d_|11>_y,Fig3d_|11>_yerr,Fig3d_Fsp/2,Fig3e_P00_x,Fig3e_P00_y,Fig3e_P00_yerr,Fig3d_Fsp/2.1,Fig3f_P|00>_x,Fig3f_P|00>_y,Fig3f_P|00>_yerr
0.1365329197341794,0.2118007278440164,0.1365329197341794,0.018263883073571,-0.4617065518009909,0.5058926470377396,0.728628636341712,-0.9868687475205526,0.1461053252909136,-0.0688716856834738,,,,,,,,,,,,
0.1377741280953991,0.2163728844714374,0.1377741280953991,0.0183029169911699,-0.4753078851485512,0.4887236225288122,0.7315952672741408,-0.9847760321286456,0.1487491829491711,-0.0899435774079839,,,,,,,,,,,,
0.139015336456619,0.2209450410988586,0.139015336456619,0.0183405380621068,-0.4885919481857652,0.4712004616997435,0.7343350958942262,-0.9822120496172538,0.1521335752113881,-0.1100675468978272,,,,,,,,,,,,
0.1402565448178388,0.2255171977262796,0.1402565448178388,0.0183768558968724,-0.5015378031762212,0.4533285266241917,0.7368534989629243,-0.97923388630351,0.1562471740643273,-0.1291813319015859,,,,,,,,,,,,
0.1414977531790586,0.2300893543537006,0.1414977531790586,0.0184119959006188,-0.5141250740334303,0.435114322294176,0.7391555552010651,-0.9758994432626278,0.1610744053816585,-0.1472253801851761,,,,,,,,,,,,
0.1427389615402784,0.2346615109811217,0.1427389615402784,0.0184460995751248,-0.5263340209949089,0.4165654938191422,0.7412460372255225,-0.9722669620542684,0.1665953124679239,-0.1641430972094489,,,,,,,,,,,,
0.1439801699014982,0.2392336676085427,0.1439801699014982,0.0184793247981126,-0.5381456160011727,0.3976908157098798,0.7431294039928202,-0.968394536043861,0.1727854639020851,-0.1798810885684433,,,,,,,,,,,,
0.145221378262718,0.2438058242359638,0.145221378262718,0.0185118460798721,-0.5495416181051703,0.3785001732126879,0.7448097937381811,-0.9643396126053558,0.1796159087177047,-0.1943893950186004,,,,,,,,,,,,
0.1464625866239379,0.2483779808633849,0.1464625866239379,0.0185438547971767,-0.5605046482102136,0.3590045357357221,0.7462910174026746,-0.960158491934529,0.1870531812616505,-0.2076217179052784,,,,,,,,,,,,
0.1477037949851577,0.252950137490806,0.1477037949851577,0.0185755594044958,-0.5710182624172021,0.3392159224896937,0.7475765525452903,-0.9559058285512412,0.1950593573028988,-0.2195356328033721,,,,,,,,,,,,
0.1489450033463775,0.2575222941182271,0.1489450033463775,0.0186071856225305,-0.5810670232554787,0.3191473605477395,0.7486695377404002,-0.951634141811042,0.2035921621322278,-0.2300927892349487,,,,,,,,,,,,
0.1501862117075973,0.2627240125743298,0.1501862117075973,0.0186389766041254,-0.5906365680764475,0.2988128356129399,0.7495727674641246,-0.947393341869864,0.2126051305195642,-0.2392590944090591,,,,,,,,,,,,
0.1514274200688171,0.2679257310304326,0.1514274200688171,0.0186711930776251,-0.5997136739052756,0.2782272358651084,0.7502886874756238,-0.9432302775417504,0.2220478174978545,-0.2470048790469243,,,,,,,,,,,,
0.1526686284300369,0.2731274494865354,0.1526686284300369,0.0187041134677688,-0.6082863180735542,0.2574062893395642,0.7508193907012205,-0.9391883123535822,0.2318660580415222,-0.2533050435083153,,,,,,,,,,,,
0.1539098367912567,0.2783291679426382,0.1539098367912567,0.018738033994233,-0.6163437339944129,0.2363664953680689,0.7511666136305831,-0.9353069348312502,0.2420022728257327,-0.2581391826201229,,,,,,,,,,,,
0.1551510451524766,0.2835308863987411,0.1551510451524766,0.018773268747954,-0.6238764614906823,0.2151250506844043,0.75133173323499,-0.9316214086512202,0.2523958164119236,-0.2614916878229769,,,,,,,,,,,,
0.1563922535136964,0.2887326048548439,0.1563922535136964,0.0188101497453784,-0.6308763911455003,0.1936997708627509,0.7513157644179603,-0.9281624677664736,0.2629833634269551,-0.263351825492686,,,,,,,,,,,,
0.1576334618749162,0.2939343233109467,0.1576334618749162,0.0188490269608078,-0.6373368022122274,0.1721090078147537,0.751119358008373,-0.9249560609767036,0.2736993276081053,-0.2637137905559117,,,,,,,,,,,,
0.158874670236136,0.2991360417670495,0.158874670236136,0.0188902683370223,-0.6432523936954369,0.1503715641197462,0.7507427993056404,-0.9220231496732844,0.2844763079922483,-0.2625767347989744,,,,,,,,,,,,
0.1601158785973558,0.3043377602231523,0.1601158785973558,0.0189342597743822,-0.6486193082956502,0.1285066050010461,0.7501860071856679,-0.9193795616670002,0.2952455560505799,-0.2599447695596394,,,,,,,,,,,,
0.1613570869585756,0.3095394786792551,0.1613570869585756,0.0189814050986242,-0.6534351489958636,0.106533568788798,0.7494485337752508,-0.9170359031203392,0.3059374572225162,-0.2558269427885195,,,,,,,,,,,,
0.1625982953197954,0.3153880754482616,0.1625982953197954,0.0190321260075826,-0.6576989881560893,0.0844720767259469,0.7485295647013945,-0.9149975296780308,0.3164820200926677,-0.2502371907634848,,,,,,,,,,,,
0.1638395036810152,0.3212366722172682,0.1638395036810152,0.0190868619970817,-0.6614113690713967,0.0623418429783482,0.7474279199208183,-0.9132645769420338,0.3268093663877018,-0.2431942650314611,,,,,,,,,,,,
0.1650807120422351,0.3270852689862746,0.1650807120422351,0.0191460702662601,-0.6645743000375669,0.040162585702721,0.746142055133771,-0.9118320494936518,0.3368502150461022,-0.2347216354314984,,,,,,,,,,,,
0.1663219204034549,0.332933865755281,0.1663219204034549,0.0192102256025975,-0.6671912410547731,0.0179539400073885,0.7446700637852983,-0.9106899667485876,0.3465363538297122,-0.2248473703157342,,,,,,,,,,,,
0.1675631287646747,0.3387824625242875,0.1675631287646747,0.0192798202469323,-0.6692670833820474,-0.0042646263889944,0.7430096796563608,-0.9098235630621904,0.3558010922940329,-0.2136039953260011,,,,,,,,,,,,
0.1688043371258945,0.344631059293294,0.1688043371258945,0.0193553637387677,-0.6708081222321923,-0.0264738940355039,0.7411582800467894,-0.9092135387016912,0.3645796904034228,-0.2010283322990306,,,,,,,,,,,,
0.1700455454871143,0.3504796560623004,0.1700455454871143,0.019437382742176,-0.6718220229669123,-0.0486549684479033,0.7391128895520478,-0.9088363575871574,0.3728097576533363,-0.1871613200589433,,,,,,,,,,,,
0.1712867538483341,0.3563282528313069,0.1712867538483341,0.0195264208526218,-0.6723177812140835,-0.0707893519701273,0.7368701844361871,-0.9086645870875076,0.3804316182276672,-0.1720478190091501,,,,,,,,,,,,
0.1725279622095539,0.3621768496003135,0.1725279622095539,0.019623038385038,-0.6723056773823292,-0.0928590102044795,0.7344264976043081,-0.9086672746532224,0.3873886384563246,-0.15573640155493,,,,,,,,,,,,
0.1737691705707737,0.36802544636932,0.1737691705707737,0.019727812143494,-0.6717972260916654,-0.1148464324869282,0.7317778241792849,-0.9088103556806822,0.3936275136262648,-0.1382791304716462,,,,,,,,,,,,
0.1750103789319936,0.3745223055177703,0.1750103789319936,0.0198413351728099,-0.6708051210724432,-0.1367346859583806,0.7289198276894705,-0.9090570867380894,0.399098512017726,-0.1197313273814878,,,,,,,,,,,,
0.1762515872932133,0.3810191646662207,0.1762515872932133,0.019964216492477,-0.6693431761078859,-0.158507462860185,0.7258478468766265,-0.9093684981397664,0.4037556748658546,-0.1001513335142517,,,,,,,,,,,,
0.1774927956544332,0.387516023814671,0.1774927956544332,0.020097080813253,-0.6674262626081462,-0.1801491207609736,0.7225569031363342,-0.909703859830956,0.4075569717665839,-0.0796002649062901,,,,,,,,,,,,
0.178734004015653,0.3940128829631213,0.178734004015653,0.020240568236811,-0.6650702444062147,-0.2016447155010026,0.7190417086066547,-0.9100211546326396,0.4104644118361744,-0.0581417641381811,,,,,,,,,,,,
0.1799752123768728,0.4005097421115718,0.1799752123768728,0.0203953339388276,-0.6622919103585536,-0.2229800267181116,0.7152966749247525,-0.9102775530862102,0.4124441116797543,-0.0358417506285471,,,,,,,,,,,,
0.1812164207380926,0.4070066012600222,0.1812164207380926,0.0205620478359009,-0.659108905316611,-0.2441415758952144,0.7113159226755289,-0.9104298844197354,0.4134663219112547,-0.0127681713916197,,,,,,,,,,,,
0.1824576290993124,0.4135034604084726,0.1824576290993124,0.0207413942367009,-0.6555396600101047,-0.2651166369418516,0.7070932915609349,-0.9104350985179502,0.4135054145835228,0.0110092459668637,,,,,,,,,,,,
0.1836988374605322,0.4200003195569229,0.1836988374605322,0.0209340714777546,-0.6516033203500154,-0.2858932393909473,0.7026223513235146,-0.9102507142028052,0.4125398344240509,0.0354192363935116,,,,,,,,,,,,
0.184940045821752,0.4264971787053733,0.184940045821752,0.0211407915442804,-0.6473196766195648,-0.3064601643558678,0.6978964134627106,-0.909835249605474,0.4105520172222321,0.0603892352173865,,,,,,,,,,,,
0.1861812541829718,0.4329940378538236,0.1861812541829718,0.021362279676487,-0.6427090929761052,-0.3268069334516617,0.6929085437875271,-0.9091486309192752,0.4075282790746595,0.0858456093932295,,,,,,,,,,,,
0.1874224625441917,0.4401216869335949,0.1874224625441917,0.0215992739617608,-0.6377924376368952,-0.3469237909376663,0.6876515758540971,-0.908152576351301,0.403458680464453,0.1117138810731135,,,,,,,,,,,,
0.1886636709054115,0.4472493360133662,0.1886636709054115,0.0218525249131664,-0.6325910140682944,-0.3668016793862895,0.6821181253415292,-0.9068109526248742,0.3983368693300436,0.1379189426146719,,,,,,,,,,,,
0.1899048792666313,0.4543769850931374,0.1899048792666313,0.0221227950346936,-0.6271264934420682,-0.3864322092247518,0.676300605423898,-0.9050901019124932,0.3921599073713621,0.1643852623277371,,,,,,,,,,,,
0.1911460876278511,0.4615046341729087,0.1911460876278511,0.0224108583736851,-0.6214208485653414,-0.4058076225329802,0.6701912432003709,-0.9029591375883912,0.3849280838518181,0.1910370804525617,,,,,,,,,,,,
0.1923872959890709,0.4686322832526798,0.1923872959890709,0.0227175000608834,-0.6154962894333101,-0.4249207515119629,0.6637820972490385,-0.9003902076714225,0.3766447210890284,0.21779859504878,,,,,,,,,,,,
0.1936285043502907,0.4757599323324511,0.1936285043502907,0.0230435158385384,-0.6093752004970973,-0.4437649720630384,0.6570650763729645,-0.8973587252747298,0.3673159756932475,0.2445941376523001,,,,,,,,,,,,
0.1948697127115105,0.4828875814122224,0.1948697127115105,0.0233897115770211,-0.6030800796840567,-0.4623341529402338,0.6500319596091448,-0.8938435657822548,0.356950639417843,0.2713483387251523,,,,,,,,,,,,
0.1961109210727304,0.4900152304919936,0.1961109210727304,0.0237569027803893,-0.5966334791552313,-0.4806226009553982,0.6426744175723724,-0.8898272308292258,0.3455599432393497,0.2979862830790231,,,,,,,,,,,,
0.1973521294339502,0.4971428795717649,0.1973521294339502,0.0241459140813554,-0.5900579477353269,-0.4986250027300102,0.6349840352062934,-0.8852959794714884,0.3331573679941187,0.3244336555952426,,,,,,,,,,,,
0.19859333779517,0.5042705286515362,0.19859333779517,0.0245575787261058,-0.5833759749051927,-0.5163363634987514,0.6269523360131114,-0.880239927185891,0.3197584645727411,0.3506168776911695,,,,,,,,,,,,
0.1998345461563898,0.5119901269457032,0.1998345461563898,0.0249927380494248,-0.5766099362060049,-0.5337519434787681,0.6185708078313596,-0.8746531135512453,0.3053806863203118,0.3764632350943337,,,,,,,,,,,,
0.2010757545176096,0.5197097252398702,0.2010757545176096,0.0254522409405764,-0.5697820398687052,-0.5508671923255304,0.6098309302277474,-0.868533539618357,0.2900432359177269,0.4019009975807791,,,,,,,,,,,,
0.2023169628788294,0.5274293235340373,0.2023169628788294,0.0259369433003976,-0.5629142744521959,-0.567677682201842,0.600724203564246,-0.8618831760911319,0.2737669286335135,0.4268595314124775,,,,,,,,,,,,
0.2035581712400492,0.5351489218282043,0.2035581712400492,0.026447707490057,-0.5560283572497926,-0.5841790399912724,0.5912421797951893,-0.8547079435126467,0.2565740734433886,0.4512694052703916,,,,,,,,,,,,
0.204799379601269,0.5428685201223713,0.204799379601269,0.0269854017719353,-0.5491456832058025,-0.6003668791914761,0.5813764950411346,-0.8470176656849232,0.2384883731213084,0.475062490524836,,,,,,,,,,,,
0.2060405879624889,0.5505881184165383,0.2060405879624889,0.0275508997430797,-0.5422872740731258,-0.6162367320267874,0.5711189039764647,-0.8388259975541437,0.219534844015946,0.4981720567135768,,,,,,,,,,,,
0.2072817963237087,0.5583077167107053,0.2072817963237087,0.0281450797616886,-0.5354737275387318,-0.6317839823233415,0.560461316056184,-0.8301503287698816,0.1997397558443696,0.5205328631109991,,,,,,,,,,,,
0.2085230046849285,0.5660273150048724,0.2085230046849285,0.0287688243670776,-0.5287251660468688,-0.6470037996938682,0.5493958335939598,-0.8210116640833933,0.1791305914635428,0.5420812472692483,,,,,,,,,,,,
0.2097642130461483,0.5737469132990397,0.2097642130461483,0.0294230196935817,-0.5220611850601145,-0.6618910755831913,0.5379147916881906,-0.8114344816921806,0.1577360262229356,0.5627552113951375,,,,,,,,,,,,
0.2110054214073681,0.5814665115932066,0.2110054214073681,0.0301085548788431,-0.5155008005158856,-0.6764403617292538,0.5260107999756957,-0.8014465705718055,0.1355859261603184,0.5824945073955525,,,,,,,,,,,,
0.2122466297685879,0.5897159674265909,0.2122466297685879,0.0308263214669345,-0.5090623952608282,-0.6906458115978895,0.5136767861735574,-0.7910788477671404,0.1127113639796016,0.601240721379813,,,,,,,,,,,,
0.2134878381298078,0.5979654232599751,0.2134878381298078,0.0315772128067672,-0.5027636642775682,-0.7045011253522436,0.5009060413486836,-0.7803651565493941,0.0891446514459951,0.6189373583507938,,,,,,,,,,,,
0.2147290464910276,0.6062148790933594,0.2147290464910276,0.0323621234462281,-0.4966215585574722,-0.7179994989192431,0.4876922668319202,-0.769342046287552,0.0649193865511811,0.6355299277484485,,,,,,,,,,,,
