FigS2b_RealIntensity_x,FigS2b_RealIntensity_y,FigS2b_RealIntensity_yerr,FigS2b_TargetIntensity_x,FigS2b_TargetIntensity_y,FigS2c_RealPhase_x,FigS2c_RealPhase_y,FigS2c_RealPhase_yerr,FigS2c_TargetPhase_x,FigS2c_TargetPhase_y
0.583951881654967,0.9874846063656565,0.013450749341419925,0.05839518816549671,0.0007534608764062315,0.7330459790987884,-0.6216047596929969,0.007969428739237054,0.05839518816549671,0.014495936134365691
0.5963763897752855,0.9904554361831786,0.01787343051334054,0.059637638977528544,0.0008010698640038081,0.7454704872191069,-0.6402956776778,0.009983306064037292,0.059637638977528544,0.014552623331921635
0.6088008978956039,0.9860440665982019,0.019866891533223605,0.06088008978956039,0.0008501372643448994,0.7578949953394253,-0.6448447738229217,0.006721414325126547,0.06088008978956039,0.014607322822701925
0.6212254060159224,0.9673698069293034,0.02472602830611509,0.06212254060159224,0.0009012490645544164,0.7703195034597438,-0.6315074402468462,0.007199258512221829,0.06212254060159224,0.014660386516267665
0.6336499141362408,0.9553495871523053,0.01470474750597874,0.06336499141362409,0.0009653431423533732,0.7827440115800621,-0.6141349481613199,0.008950083344409951,0.06336499141362409,0.014712145382927096
0.6460744222565593,0.9818615306048304,0.01716813680738411,0.06460744222565593,0.001031638698557995,0.7951685197003807,-0.5893557102181554,0.010082144311276586,0.06460744222565593,0.014762909366544013
0.6584989303768778,0.9609623352718961,0.014593447533900584,0.06584989303768778,0.0011001357331682832,0.8075930278206991,-0.5591799693238659,0.013841185075429724,0.06584989303768778,0.014812967369609568
0.6709234384971962,0.9408287882989846,0.019540964454043127,0.06709234384971961,0.0011708342461842379,0.8200175359410176,-0.501521201354994,0.014397871333536188,0.06709234384971961,0.014862587306822621
0.6833479466175146,0.9460974809667168,0.01801352362712004,0.06833479466175146,0.0012437342376058575,0.832442044061336,-0.43277193633739586,0.012155709054645282,0.06833479466175146,0.014912016223527856
0.695772454737833,0.9629961968394067,0.020292187338807423,0.0695772454737833,0.001318835707433142,0.8448665521816544,-0.3583082948248077,0.010926382688347853,0.0695772454737833,0.014961480475462738
0.7081969628581515,0.9557597127376127,0.019632994743698,0.07081969628581515,0.001396138655666093,0.8572910603019729,-0.30199840984669135,0.012321584191226457,0.07081969628581515,0.015011185966364788
0.72062147097847,0.9854753710271514,0.014093550201497978,0.072062147097847,0.0014756430823047106,0.8697155684222913,-0.23050932580364183,0.011341232685681067,0.072062147097847,0.015061318440088909
0.7330459790987884,0.9765064484853273,0.01805245841705979,0.07330459790987884,0.0015573489873489915,0.8821400765426098,-0.15163870821786352,0.009690643007385978,0.07330459790987884,0.015112043823981267
0.7454704872191069,0.9875426146039303,0.01748160027632866,0.07454704872191069,0.0016423569004336313,0.8945645846629282,-0.10120526807765767,0.007025385143873382,0.07454704872191069,0.015163508620350959
0.7578949953394253,1.0193626521116779,0.016910317710369688,0.07578949953394254,0.0017473656542402504,0.9069890927832467,-0.03699268224324878,0.015144257366199015,0.07578949953394254,0.01521584034297397
0.7703195034597438,1.0177421613870672,0.014848563464876877,0.07703195034597438,0.0018556282097974787,0.9194136009035652,0.03396051218663518,0.010492752102583498,0.07703195034597438,0.015269147995655189
